"","school_utd_rank","school_utd_id","phd_utd_rank","phd_utd_id","name","school","school_fire_id","rank","joinyear","USNWR_Name","CityState","USNWRLocation","Zip","Degrees","DepartmentSchool1","DepartmentSchool2","school_usnwr_rank","USNWR_rank_orig","usnwr_type","enrollment","phd_orig","phd","degree","phdyear","sample"
"3523",NA,NA,87,87,"Ragothaman, Srinivasan","University of South Dakota",558,"C-Pr",NA,"University of South Dakota","Vermillion, SD","Vermillion, SD","57069-2390","BS,MPA,MBA","Dept of Accounting & Finance","Beacom School of Bus",249,"249","National Universities","12,807","Kansas","University of Kansas","PHD",1991,"National Univ."
"3524",NA,NA,87,87,"Peterson, John E.","Northern State University",437,"Assoc","1992","Northern State University","Aberdeen, SD","Aberdeen, SD","57401-7198","BA,BS","Dept Fnce/Econ/Bank/Fin Srvc","School of Business",80,"80","Regional Universities Midwest","11,821","Kansas","University of Kansas","PHD",1996,"Reg. Univ. Midwest"
"3525",NA,NA,87,87,"Bracker, Kevin","Pittsburg State University",475,"Prof","1995","Pittsburg State University","Pittsburg, KS","Pittsburg, KS","66762-7500","BBA,MBA","Undergrad Sch of Business","Kelce College of Bus",86,"86","Regional Universities Midwest","18,682","Kansas","University of Kansas","PHD",1995,"Reg. Univ. Midwest"
"3526",NA,NA,87,87,"Zhang, Y. Jenny J.","Missouri State University",378,"Assoc","2007","Missouri State University","Springfield, MO","Springfield, MO","65897","BS,MBA","Finance & Gen Bus Dept","College of Business Adm",298,"298-389","National Universities","15,910","Kansas","University of Kansas","PHD",2007,"National Univ."
"3527",NA,NA,87,87,"Fortin, Richard D.","New Mexico State Univ",405,"Prof","1988","New Mexico State University","Las Cruces, NM","Las Cruces, NM","88003-8001","BA,MA","Department of Finance","College Bus Adm & Econ",241,"241","National Universities","25,666","Kansas","University of Kansas","PHD",1988,"National Univ."
"3528",NA,NA,87,87,"Root, Thomas","Drake University",175,"Assoc","1999","Drake University","Des Moines, IA","Des Moines, IA","50311-4505","BS,MBA","Dept of Economics & Finance","Col of Bus & Pub Adm",124,"124","National Universities","44,366","Kansas","University of Kansas","PHD",1998,"National Univ."
"3529",NA,NA,87,87,"Michelson, Stuart E.","Stetson University",593,"C-Pr","2001","Stetson University","Deland, FL","DeLand, FL","32723","BBA,MBA,MACC","Department of Finance","Sch of Bus Adm",4,"4","Regional Universities South","49,500","Kansas","University of Kansas","PHD",1991,"Reg. Univ. South"
"3530",NA,NA,88,88,"Caporale, Tony","University of Dayton",165,"C-Pr","2007","University of Dayton","Dayton, OH","Dayton, OH","45469-2240","BS,MBA","Dept of Economics & Finance","School of Business Adm",133,"133","National Universities","44,890","Geo Mason","George Mason University","PHD",1992,"National Univ."
"3531",NA,NA,88,88,"Johnson, Julie","Brescia University",73,"C-Ac",NA,"Brescia University","Owensboro, KY","Owensboro, KY","42301","BS","Finance Faculty","Reid School of Business",33,"33","Regional Colleges South","25,100","Geo Mason","George Mason University","PHD",NA,"Other"
"3532",NA,NA,88,88,"Perry, Mark J.","Univ of Michigan-Flint",357,"Prof","1996","University of Michigan--Flint","Flint, MI","Flint, MI","48502-1950","BBA,MBA","Dept of Atg, Finance & I Bus","School of Management",298,"298-389","National Universities","24,622","Geo Mason","George Mason University","PHD",1993,"National Univ."
"3533",NA,NA,88,89,"Goyal, Tarsiam L.","Univ of District of Columbia",173,"C-Pr","1971","University of the District of Columbia","Washington, DC","Washington, DC","20008","BBA,MBA","Dept Atg, Fnce & Econ","Col of Bus & Public Mgt",136,"136-176","Regional Universities North","12,704","Geo Wash","George Washington Univ","DSC",1970,"Reg. Univ. North"
"3534",NA,NA,88,89,"Kelly, Lynne","Howard University",259,"Assoc","2006","Howard University","Washington, DC","Washington, DC","20059","BA","Dept Fnce, Insur & Intl Bus","School of Business",80,"80","National Universities","28,440","Geo Wash","George Washington Univ","PHD",NA,"National Univ."
"3535",NA,NA,88,89,"Lohrey, Peter L.","Montclair State University",384,"Asst",NA,"Montclair State University","U Montclair, NJ","Montclair, NJ","07043",NA,"Dept of Accounting & Finance","Feliciano Sch Business",176,"176","National Universities","21,031","Geo Wash","George Washington Univ","PHD",2000,"National Univ."
"3536",NA,NA,88,89,"Miller, Charles W.","Marymount University",337,"Assoc","1983","Marymount University","Arlington, VA","Arlington, VA","22207-4299","BBA,MBA","Dept Atg, Econ, Fnce & Mktg","Sch of Business & Tech",31,"31","Regional Universities South","33,950","Geo Wash","George Washington Univ","MBA",1971,"Reg. Univ. South"
"3537",NA,NA,88,89,"Wahab, Mahmoud","University of Hartford",244,"Prof","1990","University of Hartford","W Hartford, CT","West Hartford, CT","06117-1599","BS,MBA,MS","Dept Econ, Finance & Insur","Barney School Business",217,"217","National Universities","43,560","Geo Wash","George Washington Univ","PHD",1989,"National Univ."
"3538",NA,NA,88,89,"Sono, Hui He","James Madison University",284,"H-Pr","2008","James Madison University","Harrisonburg, VA","Harrisonburg, VA","22807","BS,BBA,MBA","Dept of Finance & Bus Law","College of Business",3,"3","Regional Universities South","29,230","Geo Wash","George Washington Univ","PHD",NA,"Reg. Univ. South"
"3539",NA,NA,88,89,"Huang, Tzu-Man","Calif State U, Stanislaus",105,NA,"2006","California State University--Stanislaus","Turlock, CA","Turlock, CA","95382","BS,MBA","Atg, Finance & Bus Law","School of Business Adm",29,"29","Regional Universities West","21,306","Geo Wash","George Washington Univ","PHD",2006,"Reg. Univ. West"
"3540",NA,NA,88,89,"Semaan, Elias J.","James Madison University",284,"Assoc","2006","James Madison University","Harrisonburg, VA","Harrisonburg, VA","22807","BS,BBA,MBA","Dept of Finance & Bus Law","College of Business",3,"3","Regional Universities South","29,230","Geo Wash","George Washington Univ","PHD",2006,"Reg. Univ. South"
"3541",NA,NA,88,89,"Amira, Khaled","Saint Bonaventure Univ",512,"Asst",NA,"St. Bonaventure University","S Bonaventure, NY","St. Bonaventure, NY","14778","BBA,MBA","Department of Finance","School of Business",19,"19","Regional Universities North","36,515","Geo Wash","George Washington Univ","PHD",NA,"Reg. Univ. North"
"3542",NA,NA,88,89,"Queen, Pamela","Morgan State University",388,"Assoc",NA,"Morgan State University","Baltimore, MD","Baltimore, MD","21251","BS","Dept of Accounting & Finance","Graves Sch Bus & Mgt",298,"298-389","National Universities","18,480","Geo Wash","George Washington Univ","PHD",2010,"National Univ."
"3543",NA,NA,90,90,"Riskin, Ross A.","American College",21,"Asst",NA,"?","Bryn Mawr, PA",NA,"19010","MSFS","Finance Faculty","Huebner Sch & Irwin Grd",NA,NA,"not in USNWR or Other",NA,"Bentley","Bentley College","MS",NA,"Other"
"3544",NA,NA,91,91,"Park, Hyuna","CUNY-Brooklyn College",137,"Assoc",NA,"CUNY--Brooklyn College","Brooklyn, NY","Brooklyn, NY","11210-2889","BS","Finance Faculty","Department of Economics",62,"62","Regional Universities North","19,110","Mass","University of Massachusetts","PHD",2007,"Reg. Univ. North"
"3545",NA,NA,91,91,"Johnson, Kathleen","Keene State College",290,"C-Pr",NA,"Keene State College","Keene, NH","Keene, NH","03435-2101","BS","Finance Faculty","Dept of Management",9,"9","Regional Colleges North","24,350","Mass","University of Massachusetts","PHD",NA,"Other"
"3546",NA,NA,91,91,"Torras, Mariano","Adelphi University",3,"C-Pr","2001","Adelphi University","Garden City, NY","Garden City, NY","11530","BBA,MBA,MS","Dept Finance & Economics","Willumstad Sch of Bus",170,"170","National Universities","41,435","Mass","University of Massachusetts","PHD",2000,"National Univ."
"3547",NA,NA,91,91,"Wang, Jia","Rowan University",505,"Assoc","2007","Rowan University","Glassboro, NJ","Glassboro, NJ","08028-1701","BS,MBA,MSF","Dept of Accounting & Finance","Roher Col of Business",187,"187","National Universities","22,339","Mass","University of Massachusetts","PHD",2007,"National Univ."
"3548",NA,NA,91,91,"Bu, Qiang","Penn State Univ-Harrisburg",470,"Assoc","2007","?","Middletown, PA",NA,"17057-4898","BS,MBA","Finance/Economics Program","School of Business Adm",NA,NA,"not in USNWR or Other",NA,"Mass","University of Massachusetts","PHD",2006,"Other"
"3549",NA,NA,91,91,"Szado, Edward","Providence College",481,"Assoc",NA,"Providence College","Providence, RI","Providence, RI","02918-0001","BS,MBA","Finance Faculty","Dept of Finance",1,"1","Regional Universities North","54,388","Mass","University of Massachusetts","PHD",NA,"Reg. Univ. North"
"3550",NA,NA,91,91,"Xu, Min (Maggie)","University of Detroit Mercy",171,"Assoc","2010","University of Detroit Mercy","Detroit, MI","Detroit, MI","48221-3038","BS,MBA","Finance Program","College of Business Adm",187,"187","National Universities","29,416","Mass","University of Massachusetts","PHD",2010,"National Univ."
"3551",NA,NA,91,91,"Zhang, Youhui (Owen)","Grove City College",238,"Asst",NA,"Grove City College","Grove City, PA","Grove City, PA","16127-2104",NA,"Finance Faculty","Dept Accounting & Fnce",113,"113","National Liberal Arts Colleges","18,930","Mass","University of Massachusetts","PHD",2015,"Liberal Arts"
"3552",NA,NA,91,91,"Cai, Li","Illinois Institute of Tech",265,"Assoc",NA,"Illinois Institute of Technology","Chicago, IL","Chicago, IL","60661-3691","BBA,MBA,PHD","Finance Faculty","Stuart School Business",124,"124","National Universities","50,490","Mass","University of Massachusetts","PHD",NA,"National Univ."
"3553",NA,NA,91,91,"Fang, Fei","Clark University",142,"Asst",NA,"Clark University","Worcester, MA","Worcester, MA","01610-1477",NA,"Finance Faculty","Grad School of Mgt",103,"103","National Universities","48,602","Mass","University of Massachusetts","PHD",NA,"National Univ."
"3554",NA,NA,91,91,"Yang, Xiaohui","Fairleigh Dickinson Univ",197,"Asst",NA,"Fairleigh Dickinson University","Madison, NJ","Teaneck, NJ","7940","BS,MA,MBA","Dept Econ, Fnce & Intl Bus","Silberman Col of Bus Ad",50,"50","Regional Universities North","33,086","Mass","University of Massachusetts","PHD",NA,"Reg. Univ. North"
"3555",NA,NA,91,91,"Borden, Karl","Univ of Nebraska at Kearney",393,"Prof","1986","University of Nebraska--Kearney","Kearney, NE","Kearney, NE","68849-4420","BS,BA,MBA","Dept of Atg, Finance & Econ","Col of Business & Tech",33,"33","Regional Universities Midwest","14,901","Mass","University of Massachusetts","PHD",1975,"Reg. Univ. Midwest"
"3556",NA,NA,91,91,"Ma, Aixin (James)","Oklahoma City University",454,"Assoc",NA,"Oklahoma City University","Oklahoma Cty, OK","Oklahoma City, OK","73106-1493","BS,MBA","Dept of Finance & Economics","Meinders School of Bus",241,"241","National Universities","32,744","Mass","University of Massachusetts","PHD",2008,"National Univ."
"3557",NA,NA,91,91,"Daniel, Cornelia M.","Westfield State College",677,"Assoc","1990","Westfield State University","Westfield, MA","Westfield, MA","01086-1630","BS","Finance Faculty","Dept of Econ & Bus Mgt",90,"90","Regional Universities North","17,219","Mass","University of Massachusetts","PHD",1989,"Reg. Univ. North"
"3558",NA,NA,91,91,"Rao, Smriti","Assumption College",38,"Prof","2006","Assumption University","Worcester, MA","Worcester, MA","01609-1296","BA,MBA","Finance Faculty","Dept of Econ & Global S",43,"43","Regional Universities North","43,978","Mass","University of Massachusetts","PHD",2003,"Reg. Univ. North"
"3559",NA,NA,91,91,"Pech, Wesley","Tennessee Technological Un",606,"C",NA,"Tennessee Technological University","Cookeville, TN","Cookeville, TN","38505","BS","Dept of Econ, Fnce & Mktg","College of Business Adm",272,"272","National Universities","15,816","Mass","University of Massachusetts","PHD",NA,"National Univ."
"3560",NA,NA,91,91,"Yang, Taewon","Calif St U-San Bernardino",103,"C-Pr","2002","California State University--San Bernardino","S Bernardino, CA","San Bernardino, CA","92407-2397BA,BS,MBA",NA,"Dept of Accounting & Finance","Brown Col Bus & P Adm",40,"40","Regional Universities West","13,094","Mass","University of Massachusetts","PHD",2002,"Reg. Univ. West"
"3561",NA,NA,91,91,"Spurgin, Richard","Clark University",142,"Assoc","1995","Clark University","Worcester, MA","Worcester, MA","01610-1477",NA,"Finance Faculty","Grad School of Mgt",103,"103","National Universities","48,602","Mass","University of Massachusetts","PHD",1995,"National Univ."
"3562",NA,NA,91,91,"Yau, Jot K.","Seattle University",543,"C-Pr","2001","Seattle University","Seattle, WA","Seattle, WA","98122-4460","BA,MSF","Dept of Economics & Finance","Albers School of Bus",124,"124","National Universities","48,390","Mass","University of Massachusetts","PHD",1988,"National Univ."
"3563",NA,NA,93,93,"Ohara, Frank","University of San Francisco",538,"C-Pr",NA,"University of San Francisco","San Francisco CA","San Francisco, CA","94117-1080","BS,MBA","Department of Finance","Sch of Management",103,"103","National Universities","52,482","Santa Clar","Santa Clara University","JD",NA,"National Univ."
"3564",NA,NA,94,94,"Donaldson, Jeffrey","University of Tampa",599,"Assoc","2000","University of Tampa","Tampa, FL","Tampa, FL","33606-1490","BS,MBA","Dept of Finance & Economics","Sykes Col of Business",13,"13","Regional Universities South","30,884","South Fla","University of South Florida","PHD",1998,"Reg. Univ. South"
"3565",NA,NA,94,94,"Nguyen, Thanh","U South Carolina Upstate",556,"Asst",NA,"University of South Carolina--Upstate","Spartanburg, SC","Spartanburg, SC","29303","BSBA","Accounting, Econ & Finance D","Johnson Col Bus & Econ",12,"12","Regional Colleges South","23,427","South Fla","University of South Florida","PHD",NA,"Other"
"3566",NA,NA,94,94,"Margetis, Speros L.","University of Tampa",599,"Prof","2002","University of Tampa","Tampa, FL","Tampa, FL","33606-1490","BS,MBA","Dept of Finance & Economics","Sykes Col of Business",13,"13","Regional Universities South","30,884","South Fla","University of South Florida","PHD",2004,"Reg. Univ. South"
"3567",NA,NA,94,94,"Flagg, Donald C.","University of Tampa",599,"Assoc","2007","University of Tampa","Tampa, FL","Tampa, FL","33606-1490","BS,MBA","Dept of Finance & Economics","Sykes Col of Business",13,"13","Regional Universities South","30,884","South Fla","University of South Florida","PHD",2007,"Reg. Univ. South"
"3568",NA,NA,94,94,"Steigner, Tanja","Emporia State University",194,"Assoc","2006","Emporia State University","Emporia, KS","Emporia, KS","66801-5087","BSB","Dept of Atg, IS & Finance","School of Business",85,"85","Regional Universities Midwest","21,221","South Fla","University of South Florida","PHD",2007,"Reg. Univ. Midwest"
"3569",NA,NA,94,94,"Fraser, Steven","Florida Gulf Coast Univ",204,"Prof","2007","Florida Gulf Coast University","Fort Myers, FL","Fort Myers, FL","33965-6565","BS","Dept of Accounting & Finance","Lutgert Coll Business",68,"68","Regional Universities South","25,214","South Fla","University of South Florida","PHD",2003,"Reg. Univ. South"
"3570",NA,NA,94,94,"Adhikari, Hari","Embry-Riddle Aeronautical U",192,"Asst",NA,"Embry-Riddle Aeronautical University","Daytona Bch, FL","Daytona Beach, FL","32114-3900",NA,"Finance Faculty","Business",9,"9","Regional Universities South","37,964","South Fla","University of South Florida","PHD",NA,"Reg. Univ. South"
"3571",NA,NA,94,94,"Carter, Kelly","Morgan State University",388,"Assoc",NA,"Morgan State University","Baltimore, MD","Baltimore, MD","21251","BS","Dept of Accounting & Finance","Graves Sch Bus & Mgt",298,"298-389","National Universities","18,480","South Fla","University of South Florida","PHD",NA,"National Univ."
